gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HSD17B11,806.158011904585,-0.31804646661500585,0.0712604489800315,-4.488197670876327,7.1828266794168935e-06,2.0629138017888268e-05
HSD17B12,2858.4045362918887,0.15464847946375726,0.04814978933072189,3.2310945598022554,0.0012331713595440013,0.002726841729743445
HSD17B13,7.614283599994396,-0.3696551904349787,0.5323190617662604,-0.954389587635437,0.3398864748789533,0.4356102487420066
HSD17B14,2.654255109516657,-0.39736095611409766,0.7025399835165869,-1.0541572958130319,0.29181090778602115,0.38480559268486303
HSD17B2,12.011738287677085,-4.487821494677433,1.3208058414830224,-3.5120059028092196,0.0004447381210201067,0.001038767741056836
HSD17B4,4743.314412708208,0.30800669065195396,0.042167279491272885,7.2805639331968655,3.3242759625252297e-13,1.5782686335842259e-12
HSD17B6,7.093531224890004,-0.4204264968977526,0.5691393722327153,-1.0565608445924388,0.29071205842761083,0.38369265063849806
HSD17B7,135.76804948114759,0.756634841807316,0.1589586019471959,4.88531573044008,1.032632432040214e-06,3.1951407090033524e-06
HSD17B7P2,18.134788679246075,0.6018950680518954,0.41259063693205544,1.7271012173090194,0.08414948703432062,0.13161272244884298
HSD3B1,3.473851954010305,0.18756534167169153,0.5875868337444176,0.5016721583002642,0.6158981521536997,0.7016561227067465
HSD3B7,115.88291842679051,1.0520833030555035,0.2246402007656132,4.900283771442614,9.569833002961821e-07,2.9710617646990584e-06
HSD3BP4,3.535635514082406,0.1626682358978745,0.6123061375500514,0.4516374913541191,0.6515301564475295,0.7326230318986277
HSDL1,1962.0464964503308,-1.158989356564351,0.05956636893223359,-19.51862700436508,7.626007288057662e-85,2.162443162504022e-83
HSDL2,6322.66412415072,0.20488543879252372,0.04254271530425275,4.835439103269048,1.3285204208750948e-06,4.077905128765815e-06
HSF1,1331.272280136461,0.13745788417065608,0.07230597314733621,1.9079637597176209,0.05639590041768217,0.09213852712281144
HSF2,939.3313563778037,-0.22770719246166146,0.0797636532039134,-2.881599968811435,0.003956617012381372,0.008071147785789053
HSF2BP,45.83838295835647,-0.10525676040771353,0.2570408283434238,-0.438321832624707,0.6611530014898446,0.7407275356655048
HSF4,174.96512881979302,0.037420208190288996,0.18088811711336342,0.21409681742092873,0.8304715575895746,0.8754047736272027
HSFX1,7.6111470682787905,0.7959689502875255,0.666795439911099,1.753394867955951,0.0795342513219884,0.125246025284531
HSFX2,7.6111470682787905,0.7959689502875255,0.666795439911099,1.753394867955951,0.0795342513219884,0.125246025284531
HSH2D,53.03289856409772,3.130709002454154,0.3099649158499079,10.304252112985312,6.741398809255776e-25,5.333854002927647e-24
HSP90AA1,165772.19823256347,-0.20142383834241057,0.044509039628856606,-6.50323741426067,7.860958211587358e-11,3.2757289376921657e-10
HSP90AA6P,1.81042887202897,-0.08420446328889948,0.6519244158451387,-0.2702012840531445,0.7870054048936435,0.8430564399404059
HSP90AB1,37172.72879944266,-0.1253558199718552,0.037849500664119816,-3.3159197522472614,0.0009134205353571134,0.0020532433915452417
HSP90AB2P,683.2741313389612,-0.020031057252921355,0.09683399017267158,-0.2096117834814221,0.8339706820650402,0.8780871372709222
HSP90AB3P,13.78437279704869,-0.6584465665273075,0.5704884193717309,-1.5902919185996691,0.11176901939995457,0.16881566593061362
HSP90B1,14135.32991237258,0.3846554234162509,0.03785894628219978,10.177934063405102,2.4878704429955953e-24,1.9315112300050192e-23
HSP90B2P,6.38498905836589,0.08047130265483052,0.5373656793564301,0.21383835048051608,0.8306731172414967,0.8755255587414134
HSPA12A,1180.6528830548095,-0.4977438479683813,0.06422314741628671,-7.79829850825055,6.274744115815182e-15,3.277910490785471e-14
HSPA12B,13.183661591949253,0.14437422619349632,0.4782008261268424,0.3920347481931071,0.6950325393245745,0.7693675702683793
HSPA13,1018.3451502600001,-0.9716650814696492,0.07037062527853552,-13.882875107890827,8.045099769557558e-44,1.0866790553333863e-42
HSPA14,814.5975715077824,0.07663415212076717,0.08008578579861735,0.9606157010749654,0.33674543113204936,0.43211966986026634
HSPA1A,2.358430030851232,0.2184606768179464,0.65777456499743,0.6338952949323124,0.5261491563802626,0.6205429518081944
HSPA1B,100.4736317093436,-0.11536680655800056,0.18437670887492427,-0.6470232367032512,0.5176169047333787,0.6126131408563436
HSPA2,417.5456621471992,-0.6790704134534568,0.09941150687687625,-6.902167746482764,5.1214905865434235e-12,2.2823434906662834e-11
HSPA4,7015.530813818789,-0.3207897963345345,0.048335377130366626,-6.65269179774448,2.87780422638415e-11,1.2292091304854661e-10
HSPA4L,553.7922845393418,-0.5697401269738287,0.07981599647448671,-7.183315896566732,6.804063917056921e-13,3.1784287296604405e-12
HSPA5,12676.94747796333,0.24474232419650785,0.03338434323768515,7.316297155017864,2.549068633590303e-13,1.2189597624099168e-12
HSPA6,6.4888865097989346,1.406364744457903,0.8864595327790455,2.432621422624381,0.014989964579926554,0.027692304043237814
HSPA8,96851.50385989323,-0.026594692378077517,0.03939239581364532,-0.8202020434277902,0.41210093726726726,0.5094879748202232
HSPA9,9898.165899810598,-0.22981827771823216,0.037823598794954706,-6.095150437483373,1.0933458144791374e-09,4.218501092212143e-09
HSPB1,8602.506581237061,-0.7171194718412609,0.048697345335591544,-14.747915265690835,3.1731606229233325e-49,4.856519400703363e-48
HSPB11,898.7861025429577,-0.47291077959817107,0.06941188833253119,-6.850244788734379,7.372372557251685e-12,3.259116111801599e-11
HSPB2-C11orf52,51.99040266469769,0.5137047282534289,0.2519325102041377,2.171158677181186,0.029919179802303495,0.05206616409480305
HSPB6,2.559237045865312,-0.04687966656415515,0.616491412593442,-0.13831795028767915,0.8899891395880208,0.9207934619253797
HSPB8,19.11485671981944,-2.7903115238792457,0.5518501245536273,-5.416401890218366,6.081033329523548e-08,2.0716295399487752e-07
HSPBAP1,104.81250555191816,-0.36881024881009644,0.18033846503615183,-2.114321812828494,0.034487790558384065,0.05929994929361854
HSPBP1,3343.85583616189,0.48683156981089143,0.06327523554523484,7.714587436431648,1.2137420293437606e-14,6.240163926089003e-14
HSPD1,67316.64269108535,-0.0007352022126165617,0.039508210021278016,-0.20315349257370338,0.8390150623271809,0.8818844450738252
HSPE1,6514.921760418264,0.08303145294725052,0.07480705084824996,0.9967918671726264,0.31886554669864886,0.4135986099576741
HSPE1-MOB4,4528.733923255637,0.13181093008690228,0.06174637722846535,2.116545688911666,0.0342984236737151,0.05899884658114907
HSPG2,1526.8490391648666,0.8286012493305241,0.07243214806719217,11.4950382279162,1.3971915234742575e-30,1.322898320682316e-29
HSPH1,7307.982519577445,0.5234463828946722,0.04694235990132671,11.17786834767781,5.233188666994586e-29,4.7381959718660655e-28
HTATIP2,6263.1789322646355,-0.3724983552639271,0.032470372852385396,-11.484725684295247,1.5743437196565717e-30,1.4872294351119697e-29
HTATSF1,4364.462232867379,0.008139355839311642,0.04080556526770066,0.19228263667290588,0.8475208185509385,0.8887376364743884
HTATSF1P2,264.9549920127473,-0.15047645010931643,0.11046489419657621,-1.3859431194555303,0.16576427277521444,0.2378319491559133
HTR1D,12.344679260482172,1.1788640640708432,0.526459923656465,2.7493669214432517,0.005971050376642284,0.011847662860914956
HTR2B,2.124595222505005,0.5467260273819469,0.8248644561387801,1.3847686356368847,0.16612322427211612,0.23828502329547363
HTR3A,1.351258577646413,-0.3967830249839964,0.9585314003058082,-1.6032999621101822,0.10886844486251415,0.16490089151406148
HTR6,2.5054624356454664,-0.07141174344323097,0.6683842232869961,-0.23976860253575802,0.8105096485877392,0.860934420116815
HTR7,22.788708010398423,4.60777262121328,0.6824870749975326,6.93414056931088,4.086981122985918e-12,1.831179853805379e-11
HTR7P1,108.8660476931701,0.596384427527897,0.17621700529105663,3.486486474118815,0.0004894101319251856,0.0011381311311165672
HTRA1,123.68687631218953,-1.782888540496234,0.1876761547055589,-9.674401318016901,3.873520804792203e-22,2.7436058394935364e-21
HTRA2,1922.322815016777,0.2203158077413336,0.05448040296212375,4.070375036291368,4.6937513744278735e-05,0.0001234282777958855
HTRA3,73.24568220971668,-1.9163568664280402,0.24086720085156285,-8.174077147738853,2.981390120400773e-16,1.6490253972557382e-15
HTT,1494.0030009280822,-0.0445704023707966,0.07535631662026737,-0.5995609891142005,0.5487988524838403,0.6408199828749398
HUNK,937.2467655605503,-2.464876287316303,0.07692612509614687,-32.1298715029541,1.687698460333167e-226,1.5701284552313059e-224
HUS1,861.5667131064434,-0.3695860232631032,0.07347374090591938,-5.058430876092582,4.227204252334804e-07,1.3485359741603613e-06
HUS1B,1.8717736075447649,-0.33167893986239094,0.7247883993588927,-0.9790681877739512,0.3275462888666526,0.42258971759337105
HUWE1,10965.298495144532,-0.023629679180604286,0.06420614973592922,-0.43370397375485986,0.6645034206198794,0.7435756906186366
HVCN1,25.379253010368714,0.05423935436048303,0.3984827170805561,0.15996120160350244,0.8729116372337102,0.9072627071229674
HYAL1,308.16420658397556,-3.3373433191088577,0.1707443388442623,-19.650804108083776,5.6904211103397974e-86,1.661964260797655e-84
HYAL2,2242.067306796338,-0.3362560927500505,0.05120155758691969,-6.591143894244475,4.364506116617828e-11,1.8484967082146096e-10
HYAL3,341.021399391326,-0.09297143095358557,0.13304942743992781,-0.7097337621993888,0.4778692513198747,0.5744838331656715
HYAL4,1.6924114028698904,0.8771071297134475,1.4566106392249978,1.9502198405253863,0.05114992199609794,0.08455207708678199
HYDIN2,4.187440504657068,-0.3176055558074527,0.6169048563182143,-0.828530360116007,0.40737020851194905,0.5051707842562435
HYI,580.1632075472039,0.34195257870664236,0.09479246758346314,3.639984945490825,0.00027265398148476687,0.0006552241958188564
HYLS1,1030.7087173254467,0.029405801731523185,0.06383051044838778,0.4632866422585922,0.6431589191512579,0.7257132458155591
HYMAI,7.696174875020964,0.9243534562254493,0.6821916690710235,1.9654420939118198,0.04936309155366769,0.08190909780849069
HYOU1,9532.72259983614,-0.15401745191053118,0.039003795812168916,-3.9571118666215335,7.586140975796375e-05,0.0001946490464195661
HYPK,1493.1030223405744,-0.06686810706379273,0.06677358725129798,-1.0131789804828104,0.31097467855057015,0.40498117936437883
IAH1,812.2109065862676,-0.6677380679195052,0.06825868963914855,-9.828070671183106,8.523600509904413e-23,6.20716026578791e-22
IARS,17989.30923637327,-0.0820033500935721,0.04194942227745139,-1.9573518123650147,0.050306119784304604,0.08336529006585451
IARS2,4060.6352591479063,0.16919404764559814,0.04008588259184053,4.2265788600306085,2.3727114191268374e-05,6.444497474289065e-05
IBA57,280.5174076778079,0.3442427763212787,0.12185285207816966,2.866190620739128,0.0041544400745002945,0.008444906754701977
IBTK,1374.0652851799905,-0.17856060181269215,0.05949885512858925,-3.007622934288095,0.0026329960646994583,0.0055234880708668645
ICA1,352.45843924231053,2.2000717334384485,0.12141382052819177,18.231610167486465,2.896658318799548e-74,7.054214964605957e-73
ICA1L,119.115957649163,-0.25376848909467714,0.17750396103692692,-1.4747893945363806,0.14026917337305717,0.2060549552965339
ICAM1,1962.41031979574,2.1523287437664167,0.06106512326934477,35.30238970833516,5.396917828163393e-273,6.429709297437826e-271
ICAM2,614.6965292832168,0.6831576430068066,0.08575024796701917,8.02617132274885,1.0056176164396861e-15,5.435061269008225e-15
ICAM3,155.12287792579895,-0.4373480880511845,0.15349786472278348,-2.917397197645576,0.0035296597909053183,0.007257408261409495
ICAM4,20.977498619839064,3.0149619199051054,0.6624554934827144,5.051515278147893,4.383188691220422e-07,1.3966827925074116e-06
ICAM5,549.2892646332772,-0.08637057916103952,0.1334320136595818,-0.6597394637394711,0.5094210370275254,0.6049913312831404
ICK,993.9548334682827,0.619416761958193,0.07380876716379459,8.442684229403444,3.101320780474911e-17,1.805197614223709e-16
ICMT,2392.583410756654,0.11899806477086075,0.05047058248949664,2.367922730735239,0.017888271410912072,0.03256345768546817
ICOSLG,378.24852732166244,1.7679966981929038,0.106957487302085,16.64274607785532,3.4158730821801185e-62,6.80708282080659e-61
ICT1,998.3080045365839,0.4643613822688667,0.07093269238864332,6.579191243389769,4.7301405316978594e-11,1.9997734798293734e-10
ID1,354.4220154984124,3.224339253155928,0.13504688410689494,23.951416076123955,8.931517862972998e-127,4.097117335480134e-125
ID2,4296.332412528337,-4.5274382423267125,0.0667592215746482,-67.84993539749222,0.0,0.0
ID3,31.491157485202297,1.4305628463735247,0.3594868355236595,4.343762839925427,1.4006271881262054e-05,3.900838586506889e-05
IDE,2818.367907559136,-0.30443464169715645,0.04706517786988766,-6.504243547656516,7.808530203524769e-11,3.255520145276188e-10
IDH1,1800.5243599915734,-0.06998734203538032,0.08236486418038258,-0.8617389064227314,0.38883121068398363,0.4862959632147699
IDH1-AS1,7.1764949662830935,0.25526016693185744,0.5292752304828972,0.6692587668830211,0.5033304245442287,0.599349380200793
IDH2,845.4236013783172,-0.4309137197399581,0.07292883513487487,-5.940590574515686,2.8399709335840213e-09,1.067406233775565e-08
IDH3A,2189.0928136470675,0.08004489725351653,0.05440829106549568,1.4533327585928217,0.14613138609053047,0.2134735139078321
IDH3B,6095.33467070543,0.40707168860992843,0.04241377997060883,9.545208280340528,1.3583437959891867e-21,9.407851635960239e-21
IDH3G,2033.1696448807133,0.2246748080881524,0.06441656655399074,3.496311841534802,0.000471737054195881,0.0010987293414182545
IDI1,825.8223942225356,-0.22568595551397222,0.084407449827562,-2.6939629340264415,0.007060801637273374,0.01384241448008134
IDI2,22.506086235797298,0.29541586896841576,0.34491614818416827,0.9669364104772648,0.33357582340394853,0.4289831199479217
IDI2-AS1,385.9205883345902,-0.0840033836200412,0.11912798854879462,-0.7197838955919745,0.4716580619382489,0.5682958022189611
IDNK,156.7145884232467,-0.35256340087580856,0.19422206425074093,-1.8933293281439838,0.058314087277847586,0.09500996510440339
IDO1,5.329512636652518,1.1582697710116356,0.8688854649090375,2.131066563372799,0.033083658857971335,0.0570931003218013
IDS,11953.729769740565,-1.2863876823569507,0.03117244248240341,-41.287488897816864,0.0,0.0
IDUA,74.35510610150102,-0.8452496940445282,0.2510017626701106,-3.575488003589185,0.00034957520632792596,0.0008286523642700336
IER2,1198.753378745815,0.2008414524858898,0.07949291952864238,2.536593502358588,0.011193684610440215,0.021189691032109048
IER3,2.9932996376565604,0.2591922101112999,0.6528837396572756,0.722382273126775,0.4700594825856419,0.5669414931689649
IER3IP1,469.5782172699045,-0.36910262803531935,0.0980235719629635,-3.807237619647252,0.000140527707022019,0.00035121322491467473
IER5,2259.7217037574906,-0.9217624588356433,0.054763375704533934,-16.88316456450072,5.984882959397517e-64,1.2373241174484755e-62
IER5L,316.94101785795203,0.3537694430729639,0.1647363550593858,2.205185030948929,0.02744111316266651,0.04808219595532297
IFFO1,34.16281630915429,-0.12550573994757244,0.32815878140737403,-0.42870358431976874,0.6681389518599529,0.7464333159819754
IFFO2,694.250560599737,-0.1989757532652971,0.07104025146039636,-2.814980646857221,0.0048780171405626085,0.009815305449297302
