gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SCNN1A,8694.959813759911,3.539403809356197,0.05046104461610766,70.17321159450489,0.0,0.0
SCNN1D,158.54330379631898,-1.3262198276725834,0.20387857096477285,-6.708567880218958,1.965437390839146e-11,8.016660884802033e-11
SCNN1G,4.7039019989113156,6.51607042151612,2.598230026506143,3.0195599643605417,0.0025314217661615403,0.005129753358741448
SCO1,1434.791026994844,0.3337711131928488,0.05949783047716616,5.623115290758074,1.875441438785304e-08,6.306052837824293e-08
SCO2,1566.890015716101,0.2997423570120273,0.0642560862629087,4.680273699695004,2.864921886319959e-06,8.10024012932534e-06
SCOC,6936.4196520555415,0.292302447221275,0.061232655941851205,4.83311144764803,1.3441548757674668e-06,3.9092386271003245e-06
SCP2,6096.598559506919,-0.14960201596086886,0.0465538109264399,-3.215899061610897,0.00130036560706368,0.0027459901113203954
SCPEP1,397.5294899849872,-0.11771619822291836,0.0911433011046915,-1.303505423750182,0.19240226591405052,0.26275618699791164
SCRIB,3671.105666337719,0.03632258647158908,0.07902114777954884,0.39023046648518983,0.69636613490847,0.7607245328903136
SCRN1,29412.35504007184,-0.6420175654575341,0.035462963267675306,-18.147242483694214,1.3501060034641542e-73,2.997018152461983e-72
SCRN2,921.1157749913004,-0.009397392676032104,0.08164231433359154,-0.1183130343608541,0.905819630011636,0.9312374641788361
SCRN3,772.1698351920372,-0.3601778038488835,0.08341207520243428,-4.34715134857421,1.3791705538713728e-05,3.647247584175971e-05
SCRT1,5.601742586003101,-4.5346234725015515,1.4115740961415661,-3.4510352167959315,0.0005584406957880482,0.001238652279969204
SCRT2,3.866314715680804,-5.871545382585258,2.62205748752412,-2.7910198443965437,0.0052542250789409965,0.010167158789974734
SCT,1.0688631144248657,-0.4069389715811872,0.8785269497829833,-1.1948796327183469,0.23213406153248584,0.308444199548902
SCUBE2,1.6678340881004041,0.01722767477142607,0.6876686476779801,0.05827885360041174,0.9535265112635645,0.9657145756543714
SCUBE3,13.824382170564254,-3.2330639613275842,0.6971558978868696,-5.023148126368604,5.083130988491406e-07,1.5349498389755233e-06
SCXA,2.227863437255927,-0.22508269974261,0.6652470535153505,-0.6317104901772385,0.5275760720567725,0.6119402680941156
SCXB,2.227863437255927,-0.22508269974261,0.6652470535153505,-0.6317104901772385,0.5275760720567725,0.6119402680941156
SCYL1,3874.63309338708,0.11764174059763853,0.04286613810874328,2.747500742820636,0.006005137286494251,0.011511178778139229
SCYL2,1151.6310382509546,-0.11091469068489603,0.06338644708124745,-1.7606105130487415,0.0783043480250007,0.11955744083477887
SCYL3,331.67650009500255,-0.5744192443839541,0.11683588548815016,-4.984587246133624,6.209422275497515e-07,1.8591219107257069e-06
SDAD1,1365.2718438149182,0.028026871414673648,0.05611611603208303,0.4981515673102113,0.6183772164648974,0.6932223940745433
SDC1,3319.23811978795,-0.24919495959191598,0.04522677605408076,-5.526793255999194,3.2613690373287794e-08,1.0767199214147646e-07
SDC3,1552.0119440848368,-2.042987508173093,0.05608977630753887,-36.463368347821714,4.2240577350302545e-291,5.22017881284336e-289
SDC4,6600.120644284119,2.3239451655830003,0.040621731626089494,57.15625531227883,0.0,0.0
SDCBP,12781.308922305874,0.39909654348385326,0.03910800535283842,10.218488885948853,1.6387550117531907e-24,1.2318557873187852e-23
SDCBP2,134.13015785776076,1.7891628141809184,0.20033469314252111,9.128087278470918,6.97201615546968e-20,4.355208884744546e-19
SDCBP2-AS1,66.61704542534703,0.13828848648917808,0.22053332757516544,0.6541667529387308,0.5130043788425641,0.5984749921544813
SDCCAG3,6697.891018637378,0.5312189246879343,0.039102458136076476,13.613112144444221,3.346827002712994e-42,4.2243487168389614e-41
