gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRIM7,1407.6316055664183,0.08141158080118703,0.07487870573264588,1.1302357160400989,0.25837691377977556,0.40135919793918123
TRIM71,7.20736389960166,0.16997870271013638,0.3190439846133996,1.7432334918079864,0.08129283743284038,0.1628990225623254
TRIM72,1.1932823829855699,0.031808731920052014,0.25809312199255907,0.7479921848471729,0.4544648714826528,
TRIM73,7.87214752925672,-0.06534704788351427,0.2513385446037886,-0.7413805381024787,0.45846274140423837,0.6072859618600732
TRIM74,7.87214752925672,-0.06534704788351427,0.2513385446037886,-0.7413805381024787,0.45846274140423837,0.6072859618600732
TRIM8,1002.9337505094232,0.20113624622562928,0.07699816106190704,2.744438859882262,0.006061444433508813,0.018085763800459814
TRIM9,92.4096205405702,0.2707170507987382,0.19994934805914524,1.832435087588536,0.06688662450724665,0.13871858986901847
TRIO,2416.352054140867,0.047576246018611205,0.05103897645087213,0.9600758010388787,0.33701706651677366,0.4878067906631649
TRIOBP,3162.1908519005265,0.17726431456482358,0.07346052948735689,2.531078682704851,0.011371233689824506,0.031217349168544795
TRIP10,1049.366537146869,0.1725002522417192,0.07011636297696476,2.5656803769204077,0.010297366600273835,0.028678150553414647
TRIP11,966.480589718059,-0.024597689344184843,0.06399766561592538,-0.39729127427560723,0.691152681161181,0.7995858775602537
TRIP12,3020.281361401905,-0.050435895891543674,0.05192374574167532,-1.0233296820796032,0.30615199421149686,0.4547810745521007
TRIP13,3086.657587183266,-0.11669213098223415,0.052378895048575666,-2.281037086990788,0.022546252383039294,0.05576139425402487
TRIP4,413.24665156083626,-0.01046221198093178,0.08902895566121931,-0.12667884587288358,0.8991945894798793,0.9413867770375376
TRIP6,3219.034785340313,-0.0024646218816289102,0.054033092082071604,-0.050013099979891416,0.9601119491121493,0.9777919523542562
TRIQK,612.7439558733155,0.8150529088152932,0.1344309666964228,6.433995159942069,1.2429281867011137e-10,1.4348414507617002e-09
TRIT1,576.099744579284,-0.20578647760578148,0.0821407910458779,-2.6509653247421694,0.008026208113218814,0.023078307841770028
TRMT1,3467.7254554699152,-0.10695285945488918,0.05563827647272592,-1.9725218469408456,0.04855006484676666,0.10646463226150842
TRMT10A,288.0949556886094,0.30895578726801753,0.13433458554324063,2.6367484863684223,0.008370486903169903,0.02394462834589835
TRMT10B,206.64571044718576,-0.13277322331549085,0.11742185681824466,-1.2734658505611969,0.20285278309379207,0.33492398953321845
TRMT10C,624.3135150074804,0.545998798078314,0.07655148667569872,7.360210159523869,1.8362091169013586e-13,2.8270007292392485e-12
TRMT11,423.3427885091582,-0.3005223505731815,0.09063045770456472,-3.538293809711221,0.0004027216723320649,0.0016326610870004898
TRMT112,2906.2121176079654,0.01674717962168543,0.049202111693729865,0.33704555160794364,0.7360825617671668,0.8308981803832328
TRMT12,188.29314267868472,-0.07374668963791926,0.12257234136727858,-0.689791855414479,0.49032509124149526,0.6361276854035236
TRMT13,322.43764353808484,-0.20940974887508887,0.10625655678252457,-2.1671082045166052,0.030226604477541743,0.071491374496776
TRMT1L,912.542907151796,0.024674271522494004,0.06123133692475345,0.41448137265928037,0.6785216061021739,0.7897918350004935
TRMT2A,1643.6688959228977,0.10880024882755954,0.07902296819311112,1.4456282584385822,0.14828149628036302,0.2621101910901668
TRMT2B,3106.350622070647,0.012156822173365372,0.06494796204826518,0.20745611799839286,0.8356536598956241,0.9009300760218549
TRMT44,163.55753241866464,-0.06229247389343526,0.13083050043999447,-0.5530713052727383,0.5802145845709175,0.7140865433352692
TRMT5,542.9744271488173,-0.40874701988735185,0.08863077783733816,-4.866866989793652,1.133812807018348e-06,7.4864286783480756e-06
TRMT6,1052.4684709436565,0.3458432966369821,0.08001262343890703,4.540613290489491,5.609082911140429e-06,3.277604236873216e-05
TRMT61A,1084.6853562255797,-0.172247108308765,0.09335340241526287,-1.9851251487636203,0.047130549432125954,0.10386500974950756
TRMT61B,499.64062937687595,0.009369597975195569,0.08585269195094654,0.10718553805608884,0.9146417882895247,0.9521489634633441
TRMU,517.7926446732366,-0.1716318385365424,0.08331069109611586,-2.184853821142623,0.028899566329301924,0.06887494444862359
TRNAU1AP,423.8270235752334,0.008488535045811575,0.0874995015898349,0.10420392711540977,0.9170075175538097,0.9534432829179478
TRNP1,453.6852642114313,0.14930442326973783,0.0925230396379124,1.7396416946680053,0.08192195317320618,0.16392799354494786
TRNT1,475.72894005600534,0.3593539933758085,0.08497105361071365,4.459214957393882,8.226039051474372e-06,4.685657598495044e-05
TRO,2.4511346061086154,0.08703861554763147,0.29820016322262827,1.8599496552057853,0.06289264911611049,
TROAP,1751.2814411520042,-0.35308246307824076,0.05266107845553724,-6.837608718816734,8.052597416316303e-12,1.069747097997181e-10
TROVE2,1538.372467721954,0.14300897656470382,0.05880422171629803,2.4978605069397917,0.012494534893180404,0.033789624795221365
TRPC1,492.5731805370925,-0.08200152330308437,0.08977994733040173,-0.9762250262664464,0.3289529639576777,0.4797410160729326
TRPC3,2.614752032652504,-0.01658307541467555,0.25505554361244887,-0.3755364480438216,0.7072615449247955,0.8110625775475817
